id,workload,max_width,tasktype
0,21,2,MEMORY
1,85,4,FMULT
2,28,1,FMULT
3,31,1,SIMD
4,91,4,SIMD
5,45,2,MEMORY
6,48,1,FMULT
7,29,1,SIMD
8,33,1,SIMD
9,42,2,MEMORY
10,97,2,SIMD
11,30,1,FMULT
12,27,2,MEMORY
13,72,4,FMULT
14,36,4,MEMORY
15,28,2,MEMORY
16,41,1,FMULT
17,86,2,SIMD
18,13,4,MEMORY
19,1,1,MEMORY
20,41,1,MEMORY
21,76,4,MEMORY
22,66,2,FMULT
23,69,2,FMULT
24,16,4,SIMD
25,98,2,SIMD
26,32,4,FMULT
27,10,2,MEMORY
28,42,4,FMULT
29,72,4,FMULT
30,50,2,FMULT
31,25,1,FMULT
32,10,4,FMULT
33,26,4,SIMD
34,43,1,FMULT
35,12,4,SIMD
36,63,2,MEMORY
37,47,4,SIMD
38,87,4,SIMD
39,33,2,MEMORY
40,53,2,FMULT
41,87,4,FMULT
42,24,1,SIMD
43,61,4,FMULT
44,86,2,SIMD
45,88,4,MEMORY
46,78,4,MEMORY
47,36,2,FMULT
48,82,4,FMULT
49,12,4,MEMORY
