id,workload,max_width,tasktype
0,94,2,SIMD
1,78,4,MEMORY
2,53,2,SIMD
3,6,2,MEMORY
4,89,4,FMULT
5,76,2,FMULT
6,84,4,SIMD
7,79,4,FMULT
8,10,2,FMULT
9,48,2,SIMD
10,19,4,FMULT
11,50,2,FMULT
12,64,2,FMULT
13,17,1,MEMORY
14,38,4,FMULT
15,92,2,SIMD
16,27,1,FMULT
17,81,2,MEMORY
18,71,2,SIMD
19,69,4,FMULT
20,55,2,SIMD
21,33,2,SIMD
22,43,2,MEMORY
23,4,1,SIMD
24,11,2,FMULT
25,14,1,SIMD
26,77,2,SIMD
27,48,4,SIMD
28,61,2,MEMORY
29,2,1,MEMORY
30,34,4,FMULT
31,18,1,SIMD
32,9,1,SIMD
33,35,2,SIMD
34,22,4,SIMD
35,8,1,MEMORY
36,89,2,FMULT
37,30,1,FMULT
38,77,4,MEMORY
39,48,4,MEMORY
40,24,4,SIMD
41,32,4,MEMORY
42,84,2,MEMORY
43,44,1,MEMORY
44,3,1,SIMD
45,10,4,SIMD
46,28,1,FMULT
47,16,1,SIMD
48,54,4,FMULT
49,74,2,FMULT
