id,workload,max_width,tasktype
0,50,1,FMULT
1,40,4,MEMORY
2,85,2,MEMORY
3,100,2,FMULT
4,10,2,SIMD
5,5,4,FMULT
6,82,4,MEMORY
7,52,2,SIMD
8,42,1,SIMD
9,38,2,FMULT
10,71,4,SIMD
11,71,2,FMULT
12,39,1,MEMORY
13,65,4,FMULT
14,40,1,SIMD
15,80,4,MEMORY
16,32,4,FMULT
17,37,1,FMULT
18,66,2,FMULT
19,82,4,SIMD
20,48,4,SIMD
21,56,2,MEMORY
22,21,2,SIMD
23,26,4,FMULT
24,83,4,SIMD
25,14,1,MEMORY
26,95,2,MEMORY
27,42,1,MEMORY
28,33,2,SIMD
29,28,1,SIMD
30,95,4,SIMD
31,98,2,SIMD
32,4,2,FMULT
33,10,1,MEMORY
34,47,2,FMULT
35,13,2,FMULT
36,50,2,SIMD
37,84,2,MEMORY
38,19,4,SIMD
39,1,2,FMULT
40,85,2,SIMD
41,3,1,SIMD
42,78,4,MEMORY
43,9,2,FMULT
44,95,4,FMULT
45,34,1,FMULT
46,30,1,SIMD
47,32,1,SIMD
48,93,2,FMULT
49,64,4,SIMD
50,40,2,SIMD
51,21,4,MEMORY
52,56,4,SIMD
53,94,4,FMULT
54,44,2,FMULT
55,54,2,FMULT
56,2,1,SIMD
57,41,2,MEMORY
58,93,4,MEMORY
59,77,2,MEMORY
