id,workload,max_width,tasktype
0,72,2,MEMORY
1,70,2,MEMORY
2,90,4,FMULT
3,61,2,MEMORY
4,7,2,FMULT
5,44,4,SIMD
6,21,4,FMULT
7,60,2,SIMD
8,30,1,FMULT
9,39,1,SIMD
10,96,4,FMULT
11,6,2,MEMORY
12,50,2,MEMORY
13,40,4,MEMORY
14,24,1,FMULT
15,34,4,MEMORY
16,42,2,FMULT
17,82,4,FMULT
18,7,1,MEMORY
19,10,4,SIMD
20,75,2,SIMD
21,38,1,SIMD
22,70,4,MEMORY
23,43,1,FMULT
24,5,1,SIMD
25,76,4,MEMORY
26,28,1,MEMORY
27,26,4,FMULT
28,51,2,SIMD
29,18,1,SIMD
30,44,2,SIMD
31,9,4,FMULT
32,48,1,FMULT
33,16,1,FMULT
34,96,4,SIMD
35,79,4,SIMD
36,21,2,FMULT
37,38,2,MEMORY
38,12,1,FMULT
39,39,4,SIMD
40,42,2,SIMD
41,21,2,SIMD
42,99,4,FMULT
43,34,1,FMULT
44,43,1,MEMORY
45,85,4,MEMORY
46,82,4,FMULT
47,25,4,MEMORY
48,48,1,FMULT
49,62,2,FMULT
50,92,4,SIMD
51,44,1,MEMORY
52,20,2,SIMD
53,72,4,SIMD
54,42,1,MEMORY
55,6,1,FMULT
56,26,4,MEMORY
57,12,4,FMULT
58,47,4,SIMD
59,63,2,SIMD
