id,workload,max_width,tasktype
0,2,4,MEMORY
1,27,2,MEMORY
2,22,2,MEMORY
3,26,2,FMULT
4,10,2,SIMD
5,70,4,FMULT
6,31,4,FMULT
7,58,4,FMULT
8,41,1,MEMORY
9,77,4,FMULT
10,70,2,MEMORY
11,19,4,MEMORY
12,40,1,FMULT
13,36,2,MEMORY
14,80,2,MEMORY
15,48,2,MEMORY
16,43,4,FMULT
17,66,2,MEMORY
18,29,1,FMULT
19,43,4,FMULT
20,14,2,SIMD
21,37,2,MEMORY
22,49,1,FMULT
23,16,4,MEMORY
24,12,4,FMULT
25,14,1,FMULT
26,60,4,SIMD
27,11,4,MEMORY
28,80,2,SIMD
29,88,4,MEMORY
30,21,2,MEMORY
31,30,1,SIMD
32,50,2,SIMD
33,95,2,MEMORY
34,51,4,MEMORY
35,9,1,FMULT
36,33,2,FMULT
37,24,1,MEMORY
38,87,4,MEMORY
39,62,2,SIMD
40,91,4,MEMORY
41,9,1,FMULT
42,17,2,FMULT
43,18,1,SIMD
44,40,1,FMULT
45,6,2,MEMORY
46,12,1,FMULT
47,66,2,MEMORY
48,97,4,MEMORY
49,68,2,FMULT
50,12,4,SIMD
51,29,4,FMULT
52,13,4,FMULT
53,22,4,SIMD
54,42,2,FMULT
55,94,2,MEMORY
56,55,2,SIMD
57,45,1,FMULT
58,15,2,SIMD
59,16,2,FMULT
