id,workload,max_width,tasktype
0,34,1,MEMORY
1,77,2,SIMD
2,30,1,MEMORY
3,22,1,MEMORY
4,68,2,FMULT
5,9,1,SIMD
6,48,1,SIMD
7,9,1,FMULT
8,41,1,MEMORY
9,18,1,MEMORY
10,25,4,FMULT
11,37,2,FMULT
12,54,4,FMULT
13,3,1,FMULT
14,3,4,MEMORY
15,36,1,MEMORY
16,82,2,MEMORY
17,43,4,SIMD
18,9,4,MEMORY
19,57,4,SIMD
20,12,4,SIMD
21,48,4,FMULT
22,40,2,FMULT
23,99,4,MEMORY
24,5,2,SIMD
25,56,2,SIMD
26,43,2,FMULT
27,87,2,MEMORY
28,75,4,SIMD
29,63,2,FMULT
30,11,2,FMULT
31,1,2,SIMD
32,37,4,MEMORY
33,48,1,MEMORY
34,87,4,MEMORY
35,62,2,MEMORY
36,25,2,SIMD
37,97,4,SIMD
38,4,1,SIMD
39,81,2,MEMORY
40,44,2,FMULT
41,71,2,FMULT
42,44,4,FMULT
43,35,1,MEMORY
44,28,1,MEMORY
45,9,1,SIMD
46,53,4,FMULT
47,32,2,MEMORY
48,31,1,FMULT
49,80,2,MEMORY
50,18,2,FMULT
51,78,4,FMULT
52,90,4,SIMD
53,1,1,FMULT
54,62,4,FMULT
55,56,4,MEMORY
56,42,1,SIMD
57,74,2,FMULT
58,18,1,SIMD
59,13,4,FMULT
