id,workload,max_width,tasktype
0,87,4,FMULT
1,17,1,FMULT
2,32,2,SIMD
3,90,4,SIMD
4,43,4,FMULT
5,6,2,SIMD
6,14,1,FMULT
7,23,2,SIMD
8,5,1,FMULT
9,65,2,SIMD
10,70,4,FMULT
11,87,2,FMULT
12,49,2,SIMD
13,72,4,SIMD
14,100,2,SIMD
15,20,4,FMULT
16,33,4,FMULT
17,64,4,SIMD
18,28,4,FMULT
19,11,2,FMULT
20,98,4,MEMORY
21,4,1,SIMD
22,26,2,FMULT
23,23,2,MEMORY
24,24,4,MEMORY
25,10,2,MEMORY
26,48,2,MEMORY
27,1,1,FMULT
28,44,2,FMULT
29,79,2,MEMORY
30,68,2,FMULT
31,32,2,SIMD
32,97,2,FMULT
33,35,2,MEMORY
34,73,4,FMULT
35,80,2,SIMD
36,46,1,FMULT
37,74,4,FMULT
38,44,2,FMULT
39,98,2,SIMD
40,31,1,FMULT
41,99,4,SIMD
42,26,2,SIMD
43,71,2,FMULT
44,31,4,SIMD
45,94,4,SIMD
46,33,1,MEMORY
47,16,1,FMULT
48,43,1,FMULT
49,40,1,SIMD
50,70,2,FMULT
51,14,4,FMULT
52,20,4,MEMORY
53,7,4,MEMORY
54,34,2,MEMORY
55,7,1,MEMORY
56,77,2,MEMORY
57,31,4,SIMD
58,57,2,SIMD
59,11,1,FMULT
