id,workload,max_width,tasktype
0,86,2,SIMD
1,39,2,FMULT
2,85,2,SIMD
3,2,1,MEMORY
4,51,2,MEMORY
5,71,2,SIMD
6,13,1,MEMORY
7,5,4,SIMD
8,56,4,MEMORY
9,3,1,SIMD
10,87,4,FMULT
11,85,2,MEMORY
12,44,4,MEMORY
13,73,2,MEMORY
14,10,2,FMULT
15,78,4,FMULT
16,62,2,MEMORY
17,17,1,SIMD
18,91,4,FMULT
19,58,4,FMULT
20,25,4,MEMORY
21,27,1,SIMD
22,78,4,SIMD
23,59,2,FMULT
24,10,1,MEMORY
25,65,4,SIMD
26,73,2,MEMORY
27,11,1,SIMD
28,30,1,MEMORY
29,84,4,MEMORY
30,75,2,SIMD
31,59,2,SIMD
32,29,2,MEMORY
33,62,2,MEMORY
34,42,1,FMULT
35,80,4,MEMORY
36,62,2,MEMORY
37,7,1,FMULT
38,16,1,SIMD
39,7,1,SIMD
40,9,1,FMULT
41,2,1,FMULT
42,12,1,SIMD
43,68,4,SIMD
44,56,2,FMULT
45,16,2,MEMORY
46,30,2,MEMORY
47,31,1,FMULT
48,31,1,FMULT
49,87,2,FMULT
