id,workload,max_width,tasktype
0,18,2,FMULT
1,50,4,MEMORY
2,22,4,SIMD
3,48,2,SIMD
4,82,2,SIMD
5,85,4,FMULT
6,81,2,SIMD
7,48,2,SIMD
8,17,1,MEMORY
9,47,1,SIMD
10,98,4,FMULT
11,39,1,MEMORY
12,70,4,MEMORY
13,59,2,FMULT
14,73,4,MEMORY
15,28,2,MEMORY
16,50,2,FMULT
17,91,2,SIMD
18,40,1,FMULT
19,9,4,SIMD
20,96,2,SIMD
21,42,2,SIMD
22,66,4,FMULT
23,37,1,SIMD
24,51,2,SIMD
25,96,4,MEMORY
26,93,4,SIMD
27,33,4,FMULT
28,18,2,MEMORY
29,17,1,SIMD
30,86,4,SIMD
31,14,4,FMULT
32,41,1,SIMD
33,93,2,SIMD
34,37,2,FMULT
35,86,4,MEMORY
36,36,1,SIMD
37,18,1,MEMORY
38,3,2,SIMD
39,74,4,FMULT
40,50,1,FMULT
41,49,4,SIMD
42,96,4,FMULT
43,14,4,FMULT
44,32,4,SIMD
45,72,4,MEMORY
46,15,4,SIMD
47,33,2,FMULT
48,28,4,MEMORY
49,68,2,SIMD
