id,workload,max_width,tasktype
0,18,4,SIMD
1,35,4,MEMORY
2,25,1,SIMD
3,17,2,FMULT
4,4,1,SIMD
5,91,2,SIMD
6,3,4,SIMD
7,35,2,SIMD
8,95,4,SIMD
9,15,2,FMULT
10,5,2,FMULT
11,96,2,FMULT
12,95,4,MEMORY
13,39,1,FMULT
14,48,1,SIMD
15,11,2,SIMD
16,60,4,FMULT
17,12,4,MEMORY
18,85,2,MEMORY
19,26,4,MEMORY
20,75,4,MEMORY
21,1,2,FMULT
22,87,2,MEMORY
23,28,4,SIMD
24,56,4,SIMD
25,96,2,FMULT
26,43,1,SIMD
27,89,4,MEMORY
28,74,2,MEMORY
29,42,1,SIMD
30,12,1,FMULT
31,52,2,SIMD
32,95,2,FMULT
33,87,4,FMULT
34,15,4,FMULT
35,50,4,FMULT
36,100,2,MEMORY
37,34,2,SIMD
38,2,2,FMULT
39,47,4,MEMORY
