id,workload,max_width,tasktype
0,34,1,MEMORY
1,29,1,MEMORY
2,91,4,FMULT
3,2,1,MEMORY
4,44,4,SIMD
5,93,2,MEMORY
6,27,1,SIMD
7,34,4,SIMD
8,37,1,MEMORY
9,29,2,FMULT
10,28,1,SIMD
11,34,4,FMULT
12,40,1,FMULT
13,59,2,SIMD
14,25,1,MEMORY
15,77,2,MEMORY
16,4,2,FMULT
17,29,4,FMULT
18,40,4,SIMD
19,15,1,SIMD
20,60,4,FMULT
21,26,4,FMULT
22,40,4,MEMORY
23,100,2,MEMORY
24,30,1,FMULT
25,54,2,FMULT
26,50,1,FMULT
27,5,2,MEMORY
28,13,4,SIMD
29,98,4,FMULT
30,86,2,MEMORY
31,38,4,MEMORY
32,2,1,FMULT
33,13,2,FMULT
34,74,2,SIMD
35,54,2,MEMORY
36,42,2,MEMORY
37,15,4,MEMORY
38,38,2,MEMORY
39,62,4,FMULT
