id,workload,max_width,tasktype
0,13,2,FMULT
1,60,2,SIMD
2,43,4,MEMORY
3,75,4,SIMD
4,91,2,MEMORY
5,91,4,MEMORY
6,73,2,MEMORY
7,2,4,SIMD
8,44,1,SIMD
9,81,2,SIMD
10,84,2,MEMORY
11,25,1,MEMORY
12,46,2,FMULT
13,45,4,FMULT
14,17,1,FMULT
15,57,2,MEMORY
16,68,2,SIMD
17,36,2,FMULT
18,77,2,FMULT
19,71,2,MEMORY
20,28,2,MEMORY
21,22,4,FMULT
22,14,1,FMULT
23,79,4,FMULT
24,8,4,MEMORY
25,76,2,MEMORY
26,22,4,SIMD
27,19,4,FMULT
28,87,2,MEMORY
29,98,4,SIMD
30,52,4,MEMORY
31,55,2,MEMORY
32,67,4,MEMORY
33,81,2,SIMD
34,80,2,MEMORY
35,49,2,SIMD
36,73,2,FMULT
37,13,1,SIMD
38,54,4,SIMD
39,71,2,FMULT
40,29,4,FMULT
41,65,2,FMULT
42,21,2,FMULT
43,18,1,MEMORY
44,82,2,SIMD
45,76,4,SIMD
46,89,2,SIMD
47,47,1,SIMD
48,32,1,SIMD
49,96,4,MEMORY
50,66,2,SIMD
51,48,2,FMULT
52,82,4,FMULT
53,73,2,SIMD
54,50,1,FMULT
55,43,4,FMULT
56,94,2,FMULT
57,4,2,FMULT
58,100,4,FMULT
59,16,2,SIMD
