id,workload,max_width,tasktype
0,53,2,SIMD
1,88,4,FMULT
2,11,4,MEMORY
3,41,1,MEMORY
4,41,4,FMULT
5,19,1,MEMORY
6,82,4,MEMORY
7,64,4,FMULT
8,19,2,MEMORY
9,19,4,SIMD
10,64,2,SIMD
11,56,2,SIMD
12,51,4,SIMD
13,6,2,MEMORY
14,97,2,SIMD
15,16,2,MEMORY
16,52,4,FMULT
17,24,1,FMULT
18,79,4,SIMD
19,5,1,SIMD
20,27,1,SIMD
21,46,1,MEMORY
22,88,2,FMULT
23,9,1,MEMORY
24,62,2,SIMD
25,5,1,FMULT
26,36,2,FMULT
27,62,4,MEMORY
28,37,4,FMULT
29,54,2,FMULT
30,2,2,MEMORY
31,2,4,FMULT
32,12,2,MEMORY
33,50,4,MEMORY
34,5,2,SIMD
35,32,2,SIMD
36,82,4,MEMORY
37,69,2,SIMD
38,80,4,FMULT
39,23,2,MEMORY
