id,workload,max_width,tasktype
0,53,4,SIMD
1,18,1,MEMORY
2,79,2,FMULT
3,28,2,SIMD
4,33,2,SIMD
5,90,2,MEMORY
6,55,4,SIMD
7,74,4,MEMORY
8,58,2,SIMD
9,49,1,FMULT
10,11,4,FMULT
11,98,2,FMULT
12,37,4,FMULT
13,44,2,FMULT
14,34,1,FMULT
15,35,2,MEMORY
16,26,4,MEMORY
17,13,4,FMULT
18,67,2,SIMD
19,38,4,SIMD
20,23,1,MEMORY
21,50,1,FMULT
22,9,1,SIMD
23,9,2,FMULT
24,15,2,SIMD
25,39,1,MEMORY
26,96,4,SIMD
27,2,4,FMULT
28,72,4,MEMORY
29,21,2,FMULT
30,23,1,MEMORY
31,4,1,FMULT
32,22,4,MEMORY
33,39,1,MEMORY
34,71,4,MEMORY
35,16,1,SIMD
36,100,2,SIMD
37,68,4,SIMD
38,64,2,MEMORY
39,73,4,SIMD
40,66,2,MEMORY
41,8,2,MEMORY
42,14,2,SIMD
43,24,1,SIMD
44,7,1,MEMORY
45,99,2,SIMD
46,24,1,FMULT
47,75,4,FMULT
48,96,4,SIMD
49,73,2,FMULT
50,72,4,MEMORY
51,60,4,FMULT
52,28,4,FMULT
53,53,4,SIMD
54,16,2,MEMORY
55,77,2,FMULT
56,95,2,SIMD
57,67,2,MEMORY
58,74,2,FMULT
59,21,2,FMULT
