id,workload,max_width,tasktype
0,94,2,FMULT
1,44,2,MEMORY
2,9,4,FMULT
3,40,4,SIMD
4,44,4,MEMORY
5,83,2,SIMD
6,47,2,FMULT
7,47,2,FMULT
8,70,4,SIMD
9,41,1,MEMORY
10,36,2,SIMD
11,77,4,MEMORY
12,77,2,MEMORY
13,96,4,MEMORY
14,77,2,FMULT
15,9,1,FMULT
16,70,2,FMULT
17,44,1,FMULT
18,6,2,FMULT
19,43,1,FMULT
20,33,4,MEMORY
21,19,1,SIMD
22,29,4,MEMORY
23,56,4,SIMD
24,22,1,FMULT
25,6,1,SIMD
26,43,1,MEMORY
27,55,4,FMULT
28,96,4,SIMD
29,10,2,MEMORY
30,49,1,MEMORY
31,7,2,SIMD
32,11,1,SIMD
33,61,2,FMULT
34,47,4,FMULT
35,26,4,MEMORY
36,28,2,SIMD
37,68,2,FMULT
38,5,1,MEMORY
39,64,2,FMULT
40,12,1,SIMD
41,44,1,FMULT
42,19,1,FMULT
43,11,2,MEMORY
44,98,2,SIMD
45,86,4,MEMORY
46,57,2,MEMORY
47,79,4,SIMD
48,32,1,SIMD
49,1,2,SIMD
