id,workload,max_width,tasktype
0,13,1,SIMD
1,35,1,FMULT
2,23,2,FMULT
3,35,2,SIMD
4,41,1,SIMD
5,13,4,FMULT
6,43,2,MEMORY
7,95,2,MEMORY
8,42,2,FMULT
9,49,1,MEMORY
10,20,1,FMULT
11,5,4,FMULT
12,34,1,FMULT
13,61,4,SIMD
14,12,2,MEMORY
15,39,2,SIMD
16,59,2,MEMORY
17,51,2,MEMORY
18,45,2,SIMD
19,9,1,FMULT
20,28,2,SIMD
21,26,4,MEMORY
22,60,2,SIMD
23,72,4,SIMD
24,95,2,SIMD
25,35,2,SIMD
26,26,4,MEMORY
27,29,1,SIMD
28,93,2,SIMD
29,8,1,FMULT
30,3,1,MEMORY
31,17,1,SIMD
32,56,4,MEMORY
33,97,4,FMULT
34,57,4,FMULT
35,34,1,SIMD
36,56,2,SIMD
37,32,2,MEMORY
38,19,2,SIMD
39,39,1,FMULT
40,3,4,MEMORY
41,36,2,MEMORY
42,20,4,FMULT
43,74,2,FMULT
44,45,2,FMULT
45,10,1,MEMORY
46,76,2,MEMORY
47,31,2,FMULT
48,29,1,FMULT
49,23,4,FMULT
