id,workload,max_width,tasktype
0,9,1,MEMORY
1,83,2,MEMORY
2,1,4,FMULT
3,42,4,SIMD
4,90,4,MEMORY
5,38,4,FMULT
6,50,4,MEMORY
7,6,1,SIMD
8,31,1,FMULT
9,90,4,FMULT
10,15,1,SIMD
11,43,2,SIMD
12,4,2,SIMD
13,84,2,FMULT
14,21,4,MEMORY
15,73,4,FMULT
16,36,1,MEMORY
17,41,4,FMULT
18,51,2,MEMORY
19,55,2,MEMORY
20,30,2,FMULT
21,27,1,FMULT
22,1,2,SIMD
23,97,2,FMULT
24,42,1,FMULT
25,50,2,SIMD
26,43,2,FMULT
27,35,1,SIMD
28,2,2,SIMD
29,82,4,MEMORY
30,26,4,SIMD
31,24,4,MEMORY
32,46,1,SIMD
33,15,1,SIMD
34,26,2,SIMD
35,37,2,MEMORY
36,78,2,FMULT
37,65,4,SIMD
38,53,4,FMULT
39,7,2,MEMORY
40,91,2,SIMD
41,17,1,MEMORY
42,67,4,FMULT
43,77,4,FMULT
44,47,1,FMULT
45,35,2,SIMD
46,23,4,MEMORY
47,25,4,FMULT
48,5,1,MEMORY
49,83,2,FMULT
50,74,4,FMULT
51,20,4,SIMD
52,92,2,SIMD
53,100,2,SIMD
54,13,2,SIMD
55,33,1,SIMD
56,34,1,MEMORY
57,18,2,MEMORY
58,90,2,FMULT
59,45,2,SIMD
