id,workload,max_width,tasktype
0,49,2,MEMORY
1,37,4,SIMD
2,21,4,SIMD
3,40,4,SIMD
4,95,4,SIMD
5,84,4,FMULT
6,43,2,FMULT
7,81,2,MEMORY
8,39,2,FMULT
9,92,4,FMULT
10,12,2,SIMD
11,67,4,SIMD
12,32,1,MEMORY
13,44,1,MEMORY
14,66,2,SIMD
15,76,4,SIMD
16,57,2,FMULT
17,4,2,MEMORY
18,16,1,FMULT
19,80,4,SIMD
20,1,4,MEMORY
21,60,2,SIMD
22,5,2,FMULT
23,29,4,FMULT
24,89,2,MEMORY
25,76,4,MEMORY
26,38,2,SIMD
27,10,2,MEMORY
28,19,2,SIMD
29,93,2,MEMORY
30,34,4,FMULT
31,27,1,SIMD
32,18,2,MEMORY
33,44,4,FMULT
34,88,2,SIMD
35,36,2,FMULT
36,18,2,MEMORY
37,40,2,SIMD
38,68,2,FMULT
39,19,4,MEMORY
