id,workload,max_width,tasktype
0,81,2,SIMD
1,19,1,SIMD
2,31,1,MEMORY
3,75,2,FMULT
4,81,4,SIMD
5,2,2,FMULT
6,6,2,MEMORY
7,36,2,MEMORY
8,45,4,SIMD
9,27,2,SIMD
10,32,4,SIMD
11,87,2,SIMD
12,15,2,MEMORY
13,28,1,SIMD
14,39,1,MEMORY
15,50,1,SIMD
16,66,2,FMULT
17,6,4,FMULT
18,38,1,FMULT
19,50,1,SIMD
20,64,4,MEMORY
21,23,1,SIMD
22,77,2,FMULT
23,12,1,SIMD
24,80,2,FMULT
25,51,2,FMULT
26,26,1,FMULT
27,37,1,FMULT
28,15,4,FMULT
29,37,2,SIMD
30,82,4,SIMD
31,34,1,FMULT
32,2,4,FMULT
33,40,4,SIMD
34,100,4,SIMD
35,63,2,FMULT
36,18,4,SIMD
37,36,2,SIMD
38,2,1,SIMD
39,44,1,FMULT
