id,workload,max_width,tasktype
0,40,2,SIMD
1,43,4,SIMD
2,65,2,SIMD
3,39,1,FMULT
4,12,2,MEMORY
5,31,2,FMULT
6,79,4,MEMORY
7,37,1,MEMORY
8,5,2,SIMD
9,15,4,MEMORY
10,91,2,MEMORY
11,39,4,FMULT
12,11,1,SIMD
13,47,4,SIMD
14,25,2,SIMD
15,45,4,MEMORY
16,79,4,SIMD
17,47,1,SIMD
18,18,2,SIMD
19,89,2,SIMD
20,82,4,SIMD
21,20,4,MEMORY
22,47,1,SIMD
23,7,4,FMULT
24,6,2,MEMORY
25,98,2,FMULT
26,17,4,SIMD
27,18,1,FMULT
28,7,1,FMULT
29,60,2,MEMORY
30,19,4,MEMORY
31,19,1,FMULT
32,36,4,FMULT
33,63,2,MEMORY
34,97,4,SIMD
35,70,4,SIMD
36,43,2,FMULT
37,40,1,MEMORY
38,81,2,FMULT
39,45,2,SIMD
