id,workload,max_width,tasktype
0,31,1,SIMD
1,100,4,MEMORY
2,47,2,FMULT
3,4,4,SIMD
4,90,2,SIMD
5,28,4,SIMD
6,56,2,MEMORY
7,47,4,SIMD
8,87,4,FMULT
9,7,2,SIMD
10,35,2,MEMORY
11,16,1,MEMORY
12,66,4,SIMD
13,50,1,FMULT
14,20,4,FMULT
15,38,4,SIMD
16,68,2,FMULT
17,19,4,SIMD
18,92,4,SIMD
19,15,2,FMULT
20,1,2,SIMD
21,40,4,MEMORY
22,58,4,MEMORY
23,76,2,SIMD
24,16,1,SIMD
25,46,2,SIMD
26,23,4,FMULT
27,12,2,FMULT
28,38,2,FMULT
29,26,4,FMULT
30,38,1,FMULT
31,50,2,SIMD
32,76,2,MEMORY
33,94,2,MEMORY
34,49,2,SIMD
35,39,2,SIMD
36,61,4,SIMD
37,7,4,SIMD
38,22,1,FMULT
39,78,4,SIMD
40,94,2,SIMD
41,75,2,FMULT
42,33,4,SIMD
43,3,4,MEMORY
44,1,4,FMULT
45,23,2,FMULT
46,46,4,FMULT
47,63,4,MEMORY
48,91,4,FMULT
49,62,2,MEMORY
50,44,1,MEMORY
51,15,1,FMULT
52,30,1,MEMORY
53,65,4,FMULT
54,84,2,FMULT
55,1,1,FMULT
56,83,2,MEMORY
57,65,2,SIMD
58,9,4,SIMD
59,9,1,SIMD
