id,workload,max_width,tasktype
0,26,4,FMULT
1,44,4,FMULT
2,30,2,SIMD
3,54,4,MEMORY
4,72,2,MEMORY
5,40,4,FMULT
6,25,2,FMULT
7,3,2,SIMD
8,73,2,MEMORY
9,65,4,MEMORY
10,25,4,FMULT
11,92,2,MEMORY
12,55,4,SIMD
13,14,4,SIMD
14,22,1,SIMD
15,25,1,FMULT
16,14,4,SIMD
17,50,2,MEMORY
18,31,1,FMULT
19,4,2,SIMD
20,32,4,FMULT
21,82,4,MEMORY
22,38,1,SIMD
23,92,4,MEMORY
24,35,1,SIMD
25,13,2,SIMD
26,12,2,MEMORY
27,25,4,FMULT
28,30,1,MEMORY
29,90,2,MEMORY
30,24,1,SIMD
31,10,2,SIMD
32,17,4,MEMORY
33,11,2,MEMORY
34,41,2,FMULT
35,92,2,FMULT
36,57,4,SIMD
37,54,2,MEMORY
38,32,4,SIMD
39,22,1,MEMORY
40,53,2,SIMD
41,6,4,MEMORY
42,16,4,FMULT
43,52,2,FMULT
44,16,2,FMULT
45,2,1,FMULT
46,35,2,MEMORY
47,46,2,MEMORY
48,47,2,FMULT
49,75,4,FMULT
