id,workload,max_width,tasktype
0,4,2,SIMD
1,29,4,FMULT
2,95,4,SIMD
3,6,2,SIMD
4,22,2,FMULT
5,9,2,MEMORY
6,27,4,FMULT
7,92,4,FMULT
8,65,4,FMULT
9,21,2,FMULT
10,2,4,SIMD
11,36,2,SIMD
12,86,2,MEMORY
13,14,4,SIMD
14,15,4,SIMD
15,12,1,MEMORY
16,56,2,MEMORY
17,3,1,FMULT
18,57,2,FMULT
19,17,2,SIMD
20,67,4,SIMD
21,1,2,FMULT
22,44,4,FMULT
23,60,2,SIMD
24,2,1,FMULT
25,40,2,MEMORY
26,34,2,SIMD
27,3,4,SIMD
28,21,2,MEMORY
29,21,4,SIMD
30,85,2,MEMORY
31,25,1,FMULT
32,15,2,MEMORY
33,14,1,MEMORY
34,8,1,SIMD
35,44,1,SIMD
36,8,2,MEMORY
37,95,4,FMULT
38,63,2,SIMD
39,40,1,FMULT
