id,workload,max_width,tasktype
0,10,4,SIMD
1,20,2,MEMORY
2,11,2,SIMD
3,39,1,FMULT
4,9,2,FMULT
5,47,1,FMULT
6,27,2,FMULT
7,2,2,SIMD
8,78,4,FMULT
9,96,4,MEMORY
10,79,4,MEMORY
11,89,2,FMULT
12,46,1,MEMORY
13,86,4,MEMORY
14,84,4,SIMD
15,25,4,FMULT
16,80,4,SIMD
17,75,2,MEMORY
18,3,2,SIMD
19,4,4,MEMORY
20,42,1,SIMD
21,18,4,FMULT
22,96,2,MEMORY
23,8,4,SIMD
24,90,2,FMULT
25,2,2,FMULT
26,13,2,SIMD
27,17,2,FMULT
28,2,4,SIMD
29,38,4,FMULT
30,21,2,FMULT
31,10,4,MEMORY
32,78,4,SIMD
33,34,2,MEMORY
34,90,4,FMULT
35,42,2,MEMORY
36,6,4,MEMORY
37,34,4,SIMD
38,10,4,FMULT
39,84,2,MEMORY
40,17,4,MEMORY
41,69,4,SIMD
42,34,4,FMULT
43,17,2,SIMD
44,78,2,SIMD
45,81,2,MEMORY
46,23,2,SIMD
47,25,1,SIMD
48,83,4,MEMORY
49,81,4,SIMD
