id,workload,max_width,tasktype
0,77,4,MEMORY
1,4,2,FMULT
2,90,2,SIMD
3,19,4,FMULT
4,35,4,FMULT
5,9,4,SIMD
6,63,2,FMULT
7,5,1,SIMD
8,3,1,SIMD
9,71,4,SIMD
10,31,4,MEMORY
11,24,2,SIMD
12,85,2,MEMORY
13,90,4,FMULT
14,77,4,MEMORY
15,40,2,FMULT
16,11,4,SIMD
17,19,2,FMULT
18,99,2,FMULT
19,16,1,SIMD
20,10,1,FMULT
21,15,1,FMULT
22,70,2,MEMORY
23,6,4,FMULT
24,36,1,MEMORY
25,59,4,SIMD
26,36,4,SIMD
27,16,4,FMULT
28,77,2,MEMORY
29,89,4,FMULT
30,40,2,SIMD
31,43,4,SIMD
32,65,2,SIMD
33,39,1,FMULT
34,12,2,MEMORY
35,31,2,FMULT
36,79,4,MEMORY
37,37,1,MEMORY
38,5,2,SIMD
39,15,4,MEMORY
40,91,2,MEMORY
41,39,4,FMULT
42,11,1,SIMD
43,47,4,SIMD
44,25,2,SIMD
45,45,4,MEMORY
46,79,4,SIMD
47,47,1,SIMD
48,18,2,SIMD
49,89,2,SIMD
