id,workload,max_width,tasktype
0,17,1,MEMORY
1,25,4,FMULT
2,11,1,SIMD
3,43,2,FMULT
4,80,4,SIMD
5,92,2,SIMD
6,4,2,SIMD
7,6,4,MEMORY
8,6,4,SIMD
9,48,2,SIMD
10,28,2,SIMD
11,22,2,MEMORY
12,38,2,SIMD
13,23,1,FMULT
14,79,2,MEMORY
15,35,1,MEMORY
16,80,2,MEMORY
17,22,4,SIMD
18,96,2,FMULT
19,89,4,FMULT
20,53,4,SIMD
21,33,2,FMULT
22,65,2,FMULT
23,17,2,MEMORY
24,73,2,MEMORY
25,51,4,SIMD
26,39,1,FMULT
27,82,4,MEMORY
28,87,2,SIMD
29,16,2,SIMD
30,59,4,MEMORY
31,27,2,MEMORY
32,29,1,MEMORY
33,39,2,MEMORY
34,28,2,FMULT
35,51,2,MEMORY
36,41,2,FMULT
37,14,2,MEMORY
38,16,4,FMULT
39,45,4,SIMD
