id,workload,max_width,tasktype
0,17,1,MEMORY
1,15,1,SIMD
2,3,1,MEMORY
3,26,1,FMULT
4,97,4,FMULT
5,73,2,FMULT
6,9,2,SIMD
7,46,4,SIMD
8,98,4,FMULT
9,18,4,SIMD
10,66,2,SIMD
11,80,4,MEMORY
12,95,2,SIMD
13,33,4,SIMD
14,7,1,SIMD
15,60,4,MEMORY
16,40,4,FMULT
17,14,2,FMULT
18,1,4,MEMORY
19,2,4,SIMD
20,79,2,MEMORY
21,1,1,MEMORY
22,13,1,FMULT
23,16,4,SIMD
24,29,2,FMULT
25,14,1,FMULT
26,9,4,FMULT
27,79,4,FMULT
28,21,4,SIMD
29,27,1,SIMD
30,10,1,SIMD
31,27,2,MEMORY
32,9,1,SIMD
33,22,1,MEMORY
34,99,4,MEMORY
35,84,2,FMULT
36,67,4,SIMD
37,15,4,MEMORY
38,94,2,MEMORY
39,36,4,MEMORY
40,12,4,FMULT
41,4,1,SIMD
42,41,1,SIMD
43,36,2,SIMD
44,6,1,MEMORY
45,98,4,MEMORY
46,48,1,MEMORY
47,83,4,MEMORY
48,59,2,FMULT
49,41,1,MEMORY
