id,workload,max_width,tasktype
0,54,4,MEMORY
1,3,2,FMULT
2,2,1,FMULT
3,54,2,MEMORY
4,3,4,FMULT
5,40,4,SIMD
6,41,4,MEMORY
7,74,2,FMULT
8,23,1,SIMD
9,83,4,MEMORY
10,56,4,SIMD
11,16,4,FMULT
12,27,4,SIMD
13,16,1,MEMORY
14,3,4,SIMD
15,21,2,SIMD
16,99,2,SIMD
17,77,2,FMULT
18,1,4,SIMD
19,77,2,FMULT
20,25,4,MEMORY
21,74,2,FMULT
22,80,4,SIMD
23,65,2,MEMORY
24,92,4,SIMD
25,67,4,SIMD
26,90,4,MEMORY
27,85,4,FMULT
28,98,4,SIMD
29,70,4,FMULT
30,92,4,MEMORY
31,31,2,FMULT
32,68,2,FMULT
33,97,2,SIMD
34,40,4,FMULT
35,66,2,SIMD
36,7,1,FMULT
37,50,2,MEMORY
38,100,2,MEMORY
39,41,4,MEMORY
