id,workload,max_width,tasktype
0,66,4,MEMORY
1,67,2,SIMD
2,22,2,MEMORY
3,32,2,MEMORY
4,46,1,MEMORY
5,80,2,FMULT
6,73,2,MEMORY
7,53,2,FMULT
8,70,4,FMULT
9,100,4,MEMORY
10,79,4,FMULT
11,59,4,MEMORY
12,21,2,FMULT
13,56,2,MEMORY
14,32,2,FMULT
15,34,4,FMULT
16,32,4,MEMORY
17,93,2,MEMORY
18,14,1,MEMORY
19,40,4,FMULT
20,37,4,FMULT
21,4,2,FMULT
22,86,2,SIMD
23,6,4,SIMD
24,37,2,SIMD
25,46,1,SIMD
26,30,1,MEMORY
27,65,2,MEMORY
28,53,4,MEMORY
29,4,2,SIMD
30,46,4,FMULT
31,90,2,FMULT
32,96,4,MEMORY
33,21,1,MEMORY
34,47,2,MEMORY
35,3,2,FMULT
36,23,2,FMULT
37,56,2,MEMORY
38,48,2,SIMD
39,67,4,FMULT
40,49,1,MEMORY
41,48,1,SIMD
42,46,4,SIMD
43,62,2,FMULT
44,39,1,MEMORY
45,13,2,SIMD
46,69,2,FMULT
47,31,4,FMULT
48,10,4,SIMD
49,40,2,FMULT
