id,workload,max_width,tasktype
0,35,1,FMULT
1,2,1,FMULT
2,46,1,FMULT
3,71,4,MEMORY
4,78,4,FMULT
5,80,4,FMULT
6,8,2,FMULT
7,21,1,SIMD
8,24,4,MEMORY
9,25,1,FMULT
10,30,1,SIMD
11,64,2,MEMORY
12,44,1,FMULT
13,92,2,SIMD
14,26,2,SIMD
15,98,2,FMULT
16,44,4,SIMD
17,96,4,SIMD
18,13,1,MEMORY
19,90,4,MEMORY
20,93,2,SIMD
21,82,2,FMULT
22,43,2,FMULT
23,43,4,FMULT
24,76,2,SIMD
25,89,4,FMULT
26,30,4,FMULT
27,46,1,FMULT
28,24,2,FMULT
29,80,2,SIMD
30,38,2,MEMORY
31,11,1,FMULT
32,49,4,SIMD
33,79,2,FMULT
34,60,2,FMULT
35,41,2,MEMORY
36,6,4,SIMD
37,18,1,MEMORY
38,39,4,MEMORY
39,21,4,SIMD
40,87,2,SIMD
41,40,2,SIMD
42,27,1,SIMD
43,17,1,MEMORY
44,53,4,SIMD
45,30,2,MEMORY
46,68,4,SIMD
47,20,1,SIMD
48,56,4,SIMD
49,12,1,FMULT
