id,workload,max_width,tasktype
0,98,4,FMULT
1,58,4,SIMD
2,48,4,SIMD
3,5,4,FMULT
4,76,2,FMULT
5,76,4,MEMORY
6,71,2,FMULT
7,73,2,FMULT
8,95,4,FMULT
9,8,4,MEMORY
10,95,4,MEMORY
11,23,2,FMULT
12,11,4,MEMORY
13,100,2,SIMD
14,22,4,FMULT
15,50,1,SIMD
16,83,2,SIMD
17,41,4,MEMORY
18,59,4,SIMD
19,49,4,FMULT
20,55,4,FMULT
21,40,4,FMULT
22,12,4,FMULT
23,56,4,FMULT
24,11,4,MEMORY
25,79,4,FMULT
26,34,4,FMULT
27,58,2,MEMORY
28,23,1,FMULT
29,24,4,MEMORY
30,23,1,MEMORY
31,7,2,SIMD
32,13,1,MEMORY
33,65,2,FMULT
34,58,4,MEMORY
35,57,4,SIMD
36,78,4,FMULT
37,72,4,MEMORY
38,58,4,FMULT
39,33,4,FMULT
40,97,2,FMULT
41,85,4,SIMD
42,8,4,SIMD
43,6,4,MEMORY
44,79,4,MEMORY
45,99,2,SIMD
46,6,2,FMULT
47,19,4,FMULT
48,36,1,FMULT
49,20,4,SIMD
