id,workload,max_width,tasktype
0,73,2,MEMORY
1,37,4,MEMORY
2,1,4,FMULT
3,22,4,MEMORY
4,11,4,MEMORY
5,58,2,MEMORY
6,71,4,FMULT
7,51,4,FMULT
8,52,4,FMULT
9,35,2,MEMORY
10,55,2,FMULT
11,12,1,SIMD
12,1,1,MEMORY
13,74,4,FMULT
14,95,2,FMULT
15,27,1,FMULT
16,81,2,FMULT
17,37,2,MEMORY
18,54,4,FMULT
19,95,2,FMULT
20,27,2,SIMD
21,1,4,MEMORY
22,85,4,FMULT
23,36,4,FMULT
24,11,1,MEMORY
25,86,2,FMULT
26,25,1,FMULT
27,44,1,MEMORY
28,83,4,FMULT
29,100,4,MEMORY
30,78,2,SIMD
31,78,2,FMULT
32,93,2,FMULT
33,34,4,MEMORY
34,46,1,FMULT
35,65,4,FMULT
36,19,4,SIMD
37,85,2,MEMORY
38,34,4,SIMD
39,100,4,FMULT
40,25,1,MEMORY
41,90,2,MEMORY
42,48,2,SIMD
43,50,2,MEMORY
44,22,4,MEMORY
45,77,4,SIMD
46,16,4,SIMD
47,74,4,FMULT
48,58,4,FMULT
49,27,1,FMULT
