id,workload,max_width,tasktype
0,11,1,MEMORY
1,81,4,FMULT
2,22,2,MEMORY
3,37,4,SIMD
4,82,2,SIMD
5,54,2,MEMORY
6,43,4,FMULT
7,43,4,MEMORY
8,55,4,MEMORY
9,13,4,SIMD
10,94,2,SIMD
11,88,4,MEMORY
12,60,4,FMULT
13,93,4,FMULT
14,72,2,FMULT
15,52,2,SIMD
16,35,2,FMULT
17,77,2,SIMD
18,18,4,FMULT
19,54,2,MEMORY
20,77,2,SIMD
21,74,4,MEMORY
22,90,2,FMULT
23,44,2,SIMD
24,79,2,FMULT
25,18,2,FMULT
26,1,1,SIMD
27,34,4,FMULT
28,23,1,MEMORY
29,76,4,SIMD
30,2,1,SIMD
31,36,2,SIMD
32,96,4,MEMORY
33,32,2,FMULT
34,51,4,FMULT
35,20,2,SIMD
36,45,4,FMULT
37,50,4,FMULT
38,11,1,MEMORY
39,10,1,MEMORY
40,6,2,FMULT
41,65,2,SIMD
42,34,2,FMULT
43,34,4,FMULT
44,97,4,SIMD
45,39,2,MEMORY
46,40,2,SIMD
47,90,4,SIMD
48,28,2,SIMD
49,51,2,FMULT
