id,workload,max_width,tasktype
0,48,2,FMULT
1,22,1,SIMD
2,44,4,MEMORY
3,47,1,MEMORY
4,29,4,SIMD
5,71,4,MEMORY
6,45,1,FMULT
7,37,1,SIMD
8,71,4,FMULT
9,14,2,SIMD
10,52,2,MEMORY
11,27,2,MEMORY
12,36,4,MEMORY
13,39,1,MEMORY
14,31,4,SIMD
15,34,2,MEMORY
16,53,2,SIMD
17,14,1,SIMD
18,54,2,FMULT
19,49,1,MEMORY
20,60,2,SIMD
21,74,2,SIMD
22,60,4,FMULT
23,62,4,FMULT
24,32,2,MEMORY
25,37,2,SIMD
26,85,2,SIMD
27,74,2,SIMD
28,78,2,MEMORY
29,35,1,SIMD
30,99,4,MEMORY
31,27,1,MEMORY
32,45,4,SIMD
33,85,4,MEMORY
34,22,2,SIMD
35,1,2,SIMD
36,6,4,MEMORY
37,12,2,SIMD
38,8,1,MEMORY
39,28,2,SIMD
40,14,1,SIMD
41,15,4,FMULT
42,49,2,FMULT
43,83,4,MEMORY
44,4,4,MEMORY
45,14,4,FMULT
46,93,4,MEMORY
47,70,2,SIMD
48,30,1,FMULT
49,26,2,MEMORY
50,34,2,FMULT
51,4,2,SIMD
52,32,2,MEMORY
53,49,2,SIMD
54,5,1,MEMORY
55,62,2,FMULT
56,45,4,FMULT
57,17,2,MEMORY
58,82,2,MEMORY
59,84,2,SIMD
