id,workload,max_width,tasktype
0,9,4,SIMD
1,31,1,MEMORY
2,7,1,FMULT
3,3,4,FMULT
4,82,2,SIMD
5,37,4,SIMD
6,63,4,FMULT
7,2,1,SIMD
8,14,2,MEMORY
9,17,4,FMULT
10,3,4,SIMD
11,26,4,SIMD
12,56,4,FMULT
13,36,4,MEMORY
14,20,2,SIMD
15,50,1,FMULT
16,41,2,MEMORY
17,42,4,MEMORY
18,22,2,SIMD
19,89,4,MEMORY
20,20,2,MEMORY
21,62,4,SIMD
22,27,4,FMULT
23,88,2,SIMD
24,72,2,SIMD
25,16,2,SIMD
26,4,1,SIMD
27,11,1,MEMORY
28,96,2,SIMD
29,67,4,MEMORY
30,35,2,MEMORY
31,54,4,FMULT
32,19,2,FMULT
33,8,4,FMULT
34,43,2,SIMD
35,13,1,MEMORY
36,11,2,FMULT
37,2,4,SIMD
38,45,1,MEMORY
39,31,2,FMULT
