id,workload,max_width,tasktype
0,12,1,SIMD
1,69,2,MEMORY
2,42,2,MEMORY
3,10,4,SIMD
4,80,2,SIMD
5,50,1,FMULT
6,11,1,MEMORY
7,11,4,FMULT
8,28,2,MEMORY
9,23,4,SIMD
10,72,2,MEMORY
11,75,2,SIMD
12,72,4,SIMD
13,54,2,MEMORY
14,81,2,SIMD
15,66,2,FMULT
16,66,2,FMULT
17,32,4,SIMD
18,26,2,FMULT
19,65,4,SIMD
20,25,2,FMULT
21,40,1,MEMORY
22,30,1,FMULT
23,82,4,SIMD
24,92,4,SIMD
25,75,4,MEMORY
26,4,4,SIMD
27,23,2,SIMD
28,39,4,MEMORY
29,23,2,FMULT
30,34,1,FMULT
31,17,1,MEMORY
32,44,1,FMULT
33,65,4,MEMORY
34,14,1,FMULT
35,18,2,SIMD
36,80,4,MEMORY
37,88,2,FMULT
38,45,2,FMULT
39,41,4,MEMORY
40,97,2,FMULT
41,93,4,FMULT
42,68,2,MEMORY
43,17,2,MEMORY
44,38,1,MEMORY
45,77,2,SIMD
46,45,4,FMULT
47,41,2,FMULT
48,51,2,SIMD
49,32,2,FMULT
50,34,1,FMULT
51,67,2,FMULT
52,47,2,SIMD
53,52,2,FMULT
54,3,1,MEMORY
55,22,1,FMULT
56,10,1,MEMORY
57,66,2,SIMD
58,14,1,FMULT
59,60,4,SIMD
