id,workload,max_width,tasktype
0,17,4,FMULT
1,27,1,FMULT
2,40,2,FMULT
3,15,1,SIMD
4,44,2,FMULT
5,91,4,FMULT
6,93,4,FMULT
7,34,1,FMULT
8,61,4,MEMORY
9,95,2,FMULT
10,7,4,MEMORY
11,26,2,FMULT
12,23,1,SIMD
13,78,4,FMULT
14,45,4,SIMD
15,58,4,SIMD
16,17,2,MEMORY
17,27,4,FMULT
18,29,2,SIMD
19,39,1,MEMORY
20,31,1,MEMORY
21,5,4,MEMORY
22,33,2,SIMD
23,71,2,SIMD
24,93,2,SIMD
25,74,2,MEMORY
26,21,1,MEMORY
27,26,1,MEMORY
28,12,1,FMULT
29,53,2,FMULT
30,26,2,SIMD
31,61,4,FMULT
32,19,2,SIMD
33,78,2,FMULT
34,6,2,MEMORY
35,1,2,FMULT
36,66,2,SIMD
37,44,4,MEMORY
38,88,4,FMULT
39,20,2,SIMD
40,95,2,FMULT
41,96,4,MEMORY
42,39,4,MEMORY
43,99,2,FMULT
44,34,2,SIMD
45,69,2,SIMD
46,40,2,FMULT
47,34,4,FMULT
48,71,4,SIMD
49,55,2,MEMORY
50,95,4,SIMD
51,77,2,SIMD
52,27,2,MEMORY
53,42,2,SIMD
54,98,2,SIMD
55,91,4,FMULT
56,45,2,FMULT
57,26,4,MEMORY
58,6,2,FMULT
59,89,4,FMULT
