id,workload,max_width,tasktype
0,85,2,SIMD
1,11,1,FMULT
2,65,4,SIMD
3,30,1,SIMD
4,18,1,SIMD
5,43,2,FMULT
6,27,1,SIMD
7,37,2,SIMD
8,14,2,SIMD
9,21,1,SIMD
10,13,2,MEMORY
11,10,1,FMULT
12,25,1,MEMORY
13,48,4,SIMD
14,67,4,FMULT
15,89,2,SIMD
16,57,2,MEMORY
17,50,4,MEMORY
18,97,4,MEMORY
19,74,2,MEMORY
20,26,2,FMULT
21,60,2,FMULT
22,56,2,FMULT
23,21,4,FMULT
24,40,2,SIMD
25,14,2,FMULT
26,47,2,FMULT
27,13,2,FMULT
28,60,4,MEMORY
29,14,1,MEMORY
30,5,4,FMULT
31,5,1,FMULT
32,95,2,MEMORY
33,52,2,FMULT
34,84,2,SIMD
35,97,2,SIMD
36,18,4,MEMORY
37,8,1,FMULT
38,80,4,MEMORY
39,18,1,SIMD
40,51,4,FMULT
41,77,2,MEMORY
42,7,2,SIMD
43,12,1,SIMD
44,5,2,MEMORY
45,30,4,SIMD
46,17,4,FMULT
47,20,2,MEMORY
48,90,2,MEMORY
49,38,2,MEMORY
