id,workload,max_width,tasktype
0,10,1,FMULT
1,38,1,SIMD
2,14,2,FMULT
3,8,2,FMULT
4,15,4,SIMD
5,50,2,MEMORY
6,53,4,MEMORY
7,46,2,FMULT
8,15,4,FMULT
9,42,1,FMULT
10,21,4,MEMORY
11,91,4,MEMORY
12,74,4,MEMORY
13,54,2,SIMD
14,26,2,SIMD
15,61,2,FMULT
16,35,4,MEMORY
17,21,2,FMULT
18,81,4,SIMD
19,47,1,FMULT
20,9,1,MEMORY
21,13,4,SIMD
22,91,2,FMULT
23,12,2,SIMD
24,39,4,FMULT
25,78,4,SIMD
26,13,4,MEMORY
27,31,4,FMULT
28,74,2,MEMORY
29,54,2,MEMORY
30,3,4,FMULT
31,82,2,MEMORY
32,55,2,SIMD
33,70,4,MEMORY
34,2,4,SIMD
35,3,2,MEMORY
36,4,4,SIMD
37,43,4,MEMORY
38,41,4,SIMD
39,67,2,MEMORY
