id,workload,max_width,tasktype
0,71,4,FMULT
1,95,4,FMULT
2,23,2,FMULT
3,42,4,FMULT
4,93,4,MEMORY
5,9,1,FMULT
6,37,1,FMULT
7,39,1,SIMD
8,18,1,MEMORY
9,5,1,FMULT
10,6,1,MEMORY
11,49,1,MEMORY
12,81,2,SIMD
13,31,2,FMULT
14,36,2,SIMD
15,1,2,SIMD
16,23,4,SIMD
17,49,4,MEMORY
18,71,2,SIMD
19,21,4,SIMD
20,83,4,FMULT
21,35,1,MEMORY
22,94,4,MEMORY
23,63,4,FMULT
24,26,2,FMULT
25,47,4,MEMORY
26,39,1,FMULT
27,50,4,MEMORY
28,2,2,MEMORY
29,9,4,MEMORY
30,31,4,MEMORY
31,23,1,SIMD
32,24,2,MEMORY
33,31,1,SIMD
34,78,2,SIMD
35,70,2,FMULT
36,80,4,SIMD
37,73,2,SIMD
38,55,2,SIMD
39,15,1,SIMD
40,19,4,MEMORY
41,11,2,FMULT
42,6,4,SIMD
43,53,2,FMULT
44,86,4,SIMD
45,3,1,FMULT
46,54,4,MEMORY
47,63,2,FMULT
48,72,4,FMULT
49,46,2,MEMORY
