id,workload,max_width,tasktype
0,87,4,FMULT
1,40,2,FMULT
2,69,4,FMULT
3,54,2,FMULT
4,80,4,MEMORY
5,12,4,MEMORY
6,87,2,MEMORY
7,76,4,SIMD
8,93,4,FMULT
9,78,4,SIMD
10,52,2,SIMD
11,90,2,SIMD
12,52,2,SIMD
13,54,2,SIMD
14,15,2,SIMD
15,70,4,MEMORY
16,61,2,FMULT
17,14,1,SIMD
18,31,2,SIMD
19,16,1,FMULT
20,74,4,FMULT
21,39,1,FMULT
22,38,1,FMULT
23,46,4,MEMORY
24,31,2,SIMD
25,37,1,SIMD
26,46,2,MEMORY
27,51,4,SIMD
28,79,2,MEMORY
29,29,1,MEMORY
30,66,2,MEMORY
31,71,2,MEMORY
32,22,1,SIMD
33,90,2,MEMORY
34,48,1,FMULT
35,19,4,MEMORY
36,73,2,SIMD
37,29,4,FMULT
38,24,4,FMULT
39,66,4,MEMORY
40,28,4,SIMD
41,58,2,FMULT
42,31,1,FMULT
43,48,1,FMULT
44,3,1,MEMORY
45,28,2,FMULT
46,49,1,MEMORY
47,3,1,FMULT
48,31,2,FMULT
49,20,1,SIMD
