id,workload,max_width,tasktype
0,17,4,SIMD
1,85,4,FMULT
2,39,2,SIMD
3,2,4,FMULT
4,3,1,SIMD
5,6,1,FMULT
6,98,4,FMULT
7,24,2,FMULT
8,18,2,MEMORY
9,7,2,MEMORY
10,29,4,MEMORY
11,38,1,SIMD
12,5,4,SIMD
13,99,4,MEMORY
14,96,2,FMULT
15,7,1,MEMORY
16,65,2,SIMD
17,58,2,SIMD
18,2,4,MEMORY
19,18,2,MEMORY
20,38,4,MEMORY
21,60,4,SIMD
22,27,1,FMULT
23,55,4,SIMD
24,56,2,MEMORY
25,18,4,SIMD
26,79,4,SIMD
27,39,1,FMULT
28,6,4,SIMD
29,67,4,SIMD
30,47,4,SIMD
31,100,4,FMULT
32,15,1,SIMD
33,93,2,FMULT
34,11,2,MEMORY
35,43,2,SIMD
36,34,2,FMULT
37,49,4,SIMD
38,25,1,SIMD
39,11,4,FMULT
