id,workload,max_width,tasktype
0,46,1,MEMORY
1,87,2,FMULT
2,25,4,FMULT
3,71,2,SIMD
4,7,2,FMULT
5,70,4,FMULT
6,8,4,FMULT
7,11,4,SIMD
8,78,2,SIMD
9,42,4,MEMORY
10,24,4,MEMORY
11,61,4,SIMD
12,87,2,FMULT
13,18,1,SIMD
14,41,2,SIMD
15,28,4,SIMD
16,17,4,SIMD
17,80,2,FMULT
18,33,2,MEMORY
19,83,4,FMULT
20,43,2,FMULT
21,43,2,FMULT
22,47,1,FMULT
23,3,1,SIMD
24,44,2,FMULT
25,95,2,SIMD
26,10,2,MEMORY
27,17,2,FMULT
28,14,2,MEMORY
29,70,4,FMULT
30,63,2,SIMD
31,16,1,SIMD
32,33,2,MEMORY
33,22,4,SIMD
34,27,4,SIMD
35,85,4,SIMD
36,96,2,SIMD
37,39,4,FMULT
38,39,2,MEMORY
39,85,2,SIMD
