id,workload,max_width,tasktype
0,54,2,FMULT
1,7,4,FMULT
2,42,1,MEMORY
3,50,2,SIMD
4,58,2,MEMORY
5,18,2,MEMORY
6,90,4,SIMD
7,67,2,MEMORY
8,6,2,MEMORY
9,48,2,FMULT
10,32,4,FMULT
11,12,4,SIMD
12,11,4,MEMORY
13,93,4,SIMD
14,6,4,SIMD
15,97,2,MEMORY
16,14,2,MEMORY
17,1,2,FMULT
18,26,2,SIMD
19,31,2,SIMD
20,43,2,FMULT
21,86,2,FMULT
22,32,1,SIMD
23,59,2,MEMORY
24,64,2,MEMORY
25,18,1,SIMD
26,40,2,MEMORY
27,26,4,SIMD
28,82,4,FMULT
29,41,1,FMULT
30,99,4,MEMORY
31,89,4,FMULT
32,15,2,MEMORY
33,3,1,MEMORY
34,2,4,SIMD
35,87,2,SIMD
36,49,2,SIMD
37,4,1,MEMORY
38,26,4,SIMD
39,54,4,MEMORY
40,80,4,FMULT
41,23,1,FMULT
42,66,2,SIMD
43,37,2,FMULT
44,73,2,SIMD
45,23,1,MEMORY
46,22,1,FMULT
47,10,4,SIMD
48,28,1,FMULT
49,38,2,FMULT
