id,workload,max_width,tasktype
0,17,2,FMULT
1,83,2,SIMD
2,87,2,SIMD
3,28,1,MEMORY
4,7,2,SIMD
5,76,2,MEMORY
6,62,2,SIMD
7,67,2,FMULT
8,100,4,MEMORY
9,59,2,SIMD
10,36,1,MEMORY
11,67,2,FMULT
12,36,1,SIMD
13,40,1,SIMD
14,13,2,MEMORY
15,63,2,MEMORY
16,20,2,SIMD
17,45,1,MEMORY
18,50,4,MEMORY
19,37,2,FMULT
20,41,2,SIMD
21,49,4,SIMD
22,21,2,MEMORY
23,4,2,FMULT
24,32,2,FMULT
25,79,2,MEMORY
26,12,4,SIMD
27,4,2,FMULT
28,80,4,SIMD
29,100,2,SIMD
30,96,4,FMULT
31,3,4,SIMD
32,85,2,FMULT
33,25,2,MEMORY
34,22,1,FMULT
35,15,1,SIMD
36,7,4,MEMORY
37,97,2,FMULT
38,77,2,FMULT
39,23,1,SIMD
