id,workload,max_width,tasktype
0,69,2,FMULT
1,46,2,MEMORY
2,25,2,FMULT
3,50,1,FMULT
4,20,2,MEMORY
5,61,2,FMULT
6,12,2,SIMD
7,51,2,MEMORY
8,19,4,SIMD
9,13,2,FMULT
10,8,4,FMULT
11,52,4,FMULT
12,22,1,MEMORY
13,36,2,FMULT
14,81,4,MEMORY
15,18,4,FMULT
16,36,4,MEMORY
17,30,4,MEMORY
18,33,1,FMULT
19,93,4,FMULT
20,23,4,FMULT
21,73,4,FMULT
22,12,2,MEMORY
23,91,2,MEMORY
24,6,4,FMULT
25,41,1,SIMD
26,90,2,MEMORY
27,32,4,FMULT
28,93,2,MEMORY
29,59,4,SIMD
30,29,1,SIMD
31,84,4,MEMORY
32,21,2,MEMORY
33,15,4,SIMD
34,58,4,FMULT
35,30,1,MEMORY
36,43,2,MEMORY
37,82,2,MEMORY
38,50,1,SIMD
39,98,4,FMULT
