id,workload,max_width,tasktype
0,90,2,MEMORY
1,11,1,MEMORY
2,42,2,FMULT
3,72,4,FMULT
4,80,2,SIMD
5,66,2,FMULT
6,32,2,SIMD
7,41,2,FMULT
8,22,2,MEMORY
9,31,4,FMULT
10,53,4,FMULT
11,71,2,SIMD
12,100,2,MEMORY
13,49,2,SIMD
14,46,1,FMULT
15,28,2,FMULT
16,6,2,FMULT
17,43,4,FMULT
18,5,4,FMULT
19,79,2,SIMD
20,79,4,FMULT
21,90,4,SIMD
22,43,4,FMULT
23,26,1,SIMD
24,25,4,SIMD
25,20,4,SIMD
26,69,2,FMULT
27,88,4,FMULT
28,21,2,MEMORY
29,25,1,MEMORY
30,61,4,MEMORY
31,73,4,SIMD
32,43,1,FMULT
33,28,2,MEMORY
34,6,4,MEMORY
35,89,2,MEMORY
36,42,4,SIMD
37,25,2,FMULT
38,24,1,FMULT
39,10,1,FMULT
40,42,4,FMULT
41,83,4,MEMORY
42,98,2,SIMD
43,100,4,SIMD
44,87,4,FMULT
45,91,2,SIMD
46,55,2,MEMORY
47,99,4,MEMORY
48,13,4,MEMORY
49,81,4,FMULT
