id,workload,max_width,tasktype
0,42,4,MEMORY
1,73,2,MEMORY
2,6,2,MEMORY
3,27,2,MEMORY
4,14,1,MEMORY
5,24,2,SIMD
6,75,4,FMULT
7,55,4,SIMD
8,60,2,MEMORY
9,78,4,MEMORY
10,78,4,MEMORY
11,24,4,FMULT
12,37,4,SIMD
13,49,1,FMULT
14,10,1,MEMORY
15,35,1,SIMD
16,16,4,MEMORY
17,29,4,FMULT
18,62,4,SIMD
19,49,1,SIMD
20,53,4,SIMD
21,18,1,MEMORY
22,79,2,FMULT
23,28,2,SIMD
24,33,2,SIMD
25,90,2,MEMORY
26,55,4,SIMD
27,74,4,MEMORY
28,58,2,SIMD
29,49,1,FMULT
30,11,4,FMULT
31,98,2,FMULT
32,37,4,FMULT
33,44,2,FMULT
34,34,1,FMULT
35,35,2,MEMORY
36,26,4,MEMORY
37,13,4,FMULT
38,67,2,SIMD
39,38,4,SIMD
