id,workload,max_width,tasktype
0,35,1,FMULT
1,62,4,MEMORY
2,21,1,FMULT
3,10,2,MEMORY
4,86,4,SIMD
5,31,1,FMULT
6,53,2,FMULT
7,26,2,MEMORY
8,39,1,FMULT
9,49,1,FMULT
10,58,4,MEMORY
11,23,1,SIMD
12,67,2,MEMORY
13,12,2,SIMD
14,12,2,FMULT
15,94,2,FMULT
16,88,4,MEMORY
17,47,2,SIMD
18,92,4,FMULT
19,29,4,SIMD
20,6,1,FMULT
21,3,4,SIMD
22,84,4,SIMD
23,27,2,FMULT
24,30,1,SIMD
25,15,1,SIMD
26,7,4,MEMORY
27,72,2,MEMORY
28,73,4,FMULT
29,78,4,FMULT
30,81,2,MEMORY
31,59,4,MEMORY
32,91,2,FMULT
33,70,4,SIMD
34,39,1,FMULT
35,17,4,MEMORY
36,6,2,SIMD
37,80,2,MEMORY
38,9,2,FMULT
39,53,2,MEMORY
