id,workload,max_width,tasktype
0,19,2,FMULT
1,66,2,FMULT
2,30,1,SIMD
3,33,1,SIMD
4,11,1,FMULT
5,36,2,FMULT
6,70,2,MEMORY
7,71,4,MEMORY
8,11,4,MEMORY
9,5,4,MEMORY
10,42,2,MEMORY
11,33,4,SIMD
12,65,4,MEMORY
13,47,2,FMULT
14,35,1,MEMORY
15,38,4,FMULT
16,53,2,FMULT
17,37,1,SIMD
18,13,4,MEMORY
19,48,4,FMULT
20,33,4,FMULT
21,43,1,SIMD
22,45,2,MEMORY
23,14,4,MEMORY
24,29,4,MEMORY
25,100,2,MEMORY
26,57,2,FMULT
27,31,4,MEMORY
28,11,1,FMULT
29,15,1,SIMD
30,17,4,SIMD
31,39,2,MEMORY
32,55,2,FMULT
33,91,2,MEMORY
34,18,4,SIMD
35,89,2,FMULT
36,11,1,FMULT
37,52,2,MEMORY
38,36,1,MEMORY
39,66,2,FMULT
40,48,4,MEMORY
41,45,4,SIMD
42,100,2,MEMORY
43,4,4,SIMD
44,9,1,SIMD
45,30,4,FMULT
46,8,2,FMULT
47,10,1,FMULT
48,55,2,SIMD
49,86,2,MEMORY
50,49,4,SIMD
51,50,2,FMULT
52,58,2,FMULT
53,41,4,SIMD
54,41,2,SIMD
55,21,4,FMULT
56,84,2,FMULT
57,34,1,MEMORY
58,8,4,MEMORY
59,34,1,MEMORY
