id,workload,max_width,tasktype
0,18,4,MEMORY
1,88,2,SIMD
2,28,2,FMULT
3,28,2,MEMORY
4,48,1,FMULT
5,4,4,MEMORY
6,86,4,MEMORY
7,49,1,FMULT
8,73,4,FMULT
9,41,1,SIMD
10,19,4,MEMORY
11,11,4,SIMD
12,31,1,SIMD
13,41,1,MEMORY
14,70,2,SIMD
15,52,4,MEMORY
16,50,2,MEMORY
17,50,4,SIMD
18,57,4,MEMORY
19,94,4,FMULT
20,12,1,MEMORY
21,67,4,FMULT
22,45,4,SIMD
23,71,4,MEMORY
24,94,2,FMULT
25,73,2,FMULT
26,82,2,FMULT
27,1,1,SIMD
28,34,4,FMULT
29,36,4,SIMD
30,88,4,SIMD
31,1,1,FMULT
32,1,2,SIMD
33,65,4,FMULT
34,63,4,MEMORY
35,8,4,SIMD
36,35,1,MEMORY
37,66,2,MEMORY
38,51,2,SIMD
39,20,2,SIMD
40,75,4,FMULT
41,85,2,MEMORY
42,17,2,FMULT
43,97,2,MEMORY
44,9,2,FMULT
45,26,2,FMULT
46,1,1,MEMORY
47,85,4,MEMORY
48,94,2,SIMD
49,78,4,FMULT
50,63,4,MEMORY
51,1,2,FMULT
52,64,2,FMULT
53,44,1,SIMD
54,20,2,FMULT
55,8,4,FMULT
56,75,2,MEMORY
57,35,4,SIMD
58,35,4,SIMD
59,6,4,FMULT
