id,workload,max_width,tasktype
0,23,4,SIMD
1,8,4,MEMORY
2,43,2,FMULT
3,36,4,FMULT
4,52,2,MEMORY
5,7,4,FMULT
6,33,4,FMULT
7,12,1,MEMORY
8,90,4,MEMORY
9,13,1,FMULT
10,35,1,FMULT
11,2,1,FMULT
12,46,1,FMULT
13,71,4,MEMORY
14,78,4,FMULT
15,80,4,FMULT
16,8,2,FMULT
17,21,1,SIMD
18,24,4,MEMORY
19,25,1,FMULT
20,30,1,SIMD
21,64,2,MEMORY
22,44,1,FMULT
23,92,2,SIMD
24,26,2,SIMD
25,98,2,FMULT
26,44,4,SIMD
27,96,4,SIMD
28,13,1,MEMORY
29,90,4,MEMORY
30,93,2,SIMD
31,82,2,FMULT
32,43,2,FMULT
33,43,4,FMULT
34,76,2,SIMD
35,89,4,FMULT
36,30,4,FMULT
37,46,1,FMULT
38,24,2,FMULT
39,80,2,SIMD
