id,workload,max_width,tasktype
0,68,2,SIMD
1,36,4,MEMORY
2,40,1,MEMORY
3,14,1,SIMD
4,38,1,SIMD
5,26,4,SIMD
6,46,2,FMULT
7,90,2,FMULT
8,53,2,MEMORY
9,16,4,MEMORY
10,8,2,MEMORY
11,85,4,FMULT
12,17,4,MEMORY
13,65,4,SIMD
14,37,4,MEMORY
15,45,2,FMULT
16,66,2,MEMORY
17,10,1,FMULT
18,23,2,MEMORY
19,49,1,FMULT
20,3,1,SIMD
21,92,4,SIMD
22,87,4,FMULT
23,70,2,MEMORY
24,74,2,MEMORY
25,19,2,FMULT
26,50,1,MEMORY
27,92,2,MEMORY
28,96,2,SIMD
29,13,4,SIMD
30,4,1,FMULT
31,16,4,SIMD
32,23,2,SIMD
33,17,1,SIMD
34,75,4,SIMD
35,100,2,SIMD
36,73,2,FMULT
37,98,2,SIMD
38,82,2,SIMD
39,9,1,SIMD
40,74,4,FMULT
41,7,2,SIMD
42,94,4,MEMORY
43,30,2,MEMORY
44,49,1,FMULT
45,37,1,MEMORY
46,58,2,SIMD
47,50,2,SIMD
48,32,4,FMULT
49,16,1,FMULT
50,39,2,MEMORY
51,41,1,FMULT
52,41,1,MEMORY
53,8,2,FMULT
54,45,1,SIMD
55,55,2,MEMORY
56,20,2,FMULT
57,92,2,MEMORY
58,68,2,FMULT
59,23,4,SIMD
