id,workload,max_width,tasktype
0,55,4,FMULT
1,34,4,FMULT
2,57,2,FMULT
3,63,4,FMULT
4,84,4,MEMORY
5,75,2,MEMORY
6,34,2,SIMD
7,30,2,SIMD
8,38,2,SIMD
9,26,1,FMULT
10,32,2,MEMORY
11,53,2,FMULT
12,14,2,FMULT
13,5,4,FMULT
14,61,4,MEMORY
15,37,2,FMULT
16,22,1,MEMORY
17,25,1,FMULT
18,9,1,MEMORY
19,96,4,SIMD
20,51,4,MEMORY
21,30,1,FMULT
22,44,1,FMULT
23,61,4,SIMD
24,93,2,FMULT
25,24,2,SIMD
26,17,1,SIMD
27,59,2,SIMD
28,44,2,SIMD
29,15,2,FMULT
30,94,4,FMULT
31,100,2,SIMD
32,16,1,FMULT
33,88,4,FMULT
34,84,4,MEMORY
35,53,2,SIMD
36,86,4,SIMD
37,86,4,SIMD
38,31,1,MEMORY
39,69,4,MEMORY
