id,workload,max_width,tasktype
0,71,4,FMULT
1,17,1,SIMD
2,44,2,SIMD
3,64,4,FMULT
4,25,4,FMULT
5,58,2,MEMORY
6,42,2,SIMD
7,78,4,SIMD
8,37,4,SIMD
9,13,2,SIMD
10,32,1,FMULT
11,47,1,MEMORY
12,38,1,FMULT
13,43,4,MEMORY
14,40,2,FMULT
15,39,1,FMULT
16,60,2,FMULT
17,39,4,MEMORY
18,16,4,FMULT
19,44,4,FMULT
20,16,2,MEMORY
21,99,2,MEMORY
22,32,4,MEMORY
23,28,1,FMULT
24,78,4,FMULT
25,16,1,SIMD
26,76,4,FMULT
27,6,2,SIMD
28,11,2,SIMD
29,25,2,FMULT
30,73,4,SIMD
31,50,4,FMULT
32,11,2,FMULT
33,60,4,FMULT
34,47,1,SIMD
35,48,1,SIMD
36,72,2,MEMORY
37,18,1,MEMORY
38,17,2,SIMD
39,30,4,SIMD
40,100,4,FMULT
41,79,2,SIMD
42,65,2,FMULT
43,95,4,SIMD
44,95,2,FMULT
45,11,1,SIMD
46,87,4,SIMD
47,18,2,SIMD
48,88,4,FMULT
49,47,2,FMULT
50,56,2,SIMD
51,9,1,SIMD
52,20,2,MEMORY
53,64,2,FMULT
54,63,2,FMULT
55,36,4,SIMD
56,20,1,MEMORY
57,45,1,SIMD
58,62,2,FMULT
59,61,4,FMULT
