id,workload,max_width,tasktype
0,93,4,FMULT
1,48,1,MEMORY
2,45,2,SIMD
3,88,4,SIMD
4,33,2,FMULT
5,97,2,SIMD
6,5,4,SIMD
7,22,4,MEMORY
8,8,4,SIMD
9,26,2,FMULT
10,23,1,FMULT
11,13,4,MEMORY
12,88,4,MEMORY
13,42,2,FMULT
14,94,4,SIMD
15,48,2,MEMORY
16,44,4,SIMD
17,11,4,MEMORY
18,83,2,SIMD
19,95,4,MEMORY
20,77,2,FMULT
21,87,2,SIMD
22,73,2,FMULT
23,13,4,MEMORY
24,72,4,MEMORY
25,62,4,MEMORY
26,26,2,MEMORY
27,20,2,SIMD
28,66,4,SIMD
29,34,4,FMULT
30,19,2,MEMORY
31,81,2,FMULT
32,25,4,MEMORY
33,37,2,SIMD
34,70,2,SIMD
35,14,4,FMULT
36,71,2,MEMORY
37,67,4,FMULT
38,51,4,MEMORY
39,18,2,MEMORY
40,68,2,MEMORY
41,67,2,MEMORY
42,79,2,MEMORY
43,26,4,SIMD
44,43,1,SIMD
45,77,2,MEMORY
46,89,2,SIMD
47,36,1,FMULT
48,20,4,MEMORY
49,32,2,SIMD
