id,workload,max_width,tasktype
0,38,4,FMULT
1,64,2,SIMD
2,94,2,SIMD
3,57,2,FMULT
4,47,4,MEMORY
5,18,4,MEMORY
6,43,4,MEMORY
7,27,4,MEMORY
8,13,2,MEMORY
9,72,4,MEMORY
10,42,4,SIMD
11,56,2,FMULT
12,15,4,MEMORY
13,38,2,MEMORY
14,75,4,SIMD
15,75,4,MEMORY
16,25,1,FMULT
17,20,4,SIMD
18,16,1,FMULT
19,85,4,SIMD
20,83,2,MEMORY
21,31,2,MEMORY
22,24,2,FMULT
23,8,1,MEMORY
24,87,2,FMULT
25,91,4,FMULT
26,51,4,FMULT
27,1,1,FMULT
28,49,2,SIMD
29,67,2,SIMD
30,18,2,MEMORY
31,83,2,SIMD
32,3,4,SIMD
33,20,2,SIMD
34,44,4,MEMORY
35,71,2,MEMORY
36,16,2,MEMORY
37,29,1,SIMD
38,10,2,MEMORY
39,42,4,SIMD
40,21,4,MEMORY
41,45,1,SIMD
42,53,2,FMULT
43,5,1,SIMD
44,55,2,FMULT
45,16,2,FMULT
46,70,4,FMULT
47,1,2,SIMD
48,99,2,MEMORY
49,18,4,FMULT
50,49,2,FMULT
51,37,1,SIMD
52,50,2,SIMD
53,30,4,MEMORY
54,61,4,SIMD
55,19,1,MEMORY
56,14,2,SIMD
57,25,1,MEMORY
58,14,1,SIMD
59,2,2,SIMD
