id,workload,max_width,tasktype
0,1,4,SIMD
1,33,4,SIMD
2,20,1,MEMORY
3,80,2,MEMORY
4,100,4,SIMD
5,71,4,SIMD
6,32,2,FMULT
7,32,1,FMULT
8,25,4,SIMD
9,36,4,MEMORY
10,81,4,FMULT
11,81,2,FMULT
12,55,2,MEMORY
13,69,4,SIMD
14,55,2,FMULT
15,21,2,MEMORY
16,74,2,MEMORY
17,64,2,FMULT
18,22,4,SIMD
19,10,1,FMULT
20,60,2,MEMORY
21,86,4,MEMORY
22,89,4,MEMORY
23,20,2,SIMD
24,36,2,SIMD
25,46,4,MEMORY
26,96,2,MEMORY
27,36,2,FMULT
28,40,1,MEMORY
29,72,2,FMULT
30,79,4,SIMD
31,1,1,FMULT
32,67,4,MEMORY
33,99,4,MEMORY
34,30,2,MEMORY
35,41,4,MEMORY
36,12,4,MEMORY
37,34,2,SIMD
38,5,2,MEMORY
39,22,4,FMULT
40,29,2,FMULT
41,31,1,SIMD
42,70,2,FMULT
43,2,4,MEMORY
44,76,2,FMULT
45,18,4,SIMD
46,76,2,MEMORY
47,59,2,FMULT
48,25,4,MEMORY
49,23,4,FMULT
50,30,1,MEMORY
51,31,2,FMULT
52,48,1,MEMORY
53,35,4,MEMORY
54,65,4,SIMD
55,33,4,FMULT
56,97,4,SIMD
57,73,4,SIMD
58,10,4,MEMORY
59,99,2,SIMD
