id,workload,max_width,tasktype
0,7,4,FMULT
1,32,2,FMULT
2,62,2,SIMD
3,50,2,FMULT
4,23,1,MEMORY
5,12,4,FMULT
6,17,4,MEMORY
7,6,1,FMULT
8,95,2,FMULT
9,96,4,FMULT
10,79,2,MEMORY
11,46,4,SIMD
12,74,2,SIMD
13,74,2,SIMD
14,57,2,MEMORY
15,85,2,MEMORY
16,19,1,SIMD
17,10,2,SIMD
18,48,4,FMULT
19,74,4,MEMORY
20,26,4,MEMORY
21,27,4,SIMD
22,1,4,MEMORY
23,61,2,MEMORY
24,6,1,FMULT
25,70,2,MEMORY
26,40,1,FMULT
27,6,4,FMULT
28,9,2,MEMORY
29,90,2,MEMORY
30,87,4,FMULT
31,8,1,FMULT
32,31,1,FMULT
33,68,2,MEMORY
34,1,2,SIMD
35,84,4,FMULT
36,44,1,MEMORY
37,78,4,SIMD
38,40,4,FMULT
39,83,4,SIMD
40,99,4,FMULT
41,87,4,MEMORY
42,52,2,SIMD
43,2,1,SIMD
44,1,4,SIMD
45,36,2,MEMORY
46,5,2,FMULT
47,48,4,MEMORY
48,20,4,FMULT
49,59,2,MEMORY
50,45,4,MEMORY
51,10,2,MEMORY
52,5,2,MEMORY
53,55,4,MEMORY
54,28,4,SIMD
55,44,2,SIMD
56,84,2,FMULT
57,15,2,SIMD
58,8,1,FMULT
59,35,2,MEMORY
