id,workload,max_width,tasktype
0,33,4,SIMD
1,76,2,MEMORY
2,42,4,SIMD
3,2,4,MEMORY
4,37,2,MEMORY
5,72,4,MEMORY
6,86,4,SIMD
7,6,4,MEMORY
8,31,1,MEMORY
9,96,4,MEMORY
10,11,2,MEMORY
11,29,2,FMULT
12,91,2,SIMD
13,64,4,MEMORY
14,100,4,FMULT
15,8,1,FMULT
16,79,2,FMULT
17,97,4,SIMD
18,50,1,MEMORY
19,45,4,SIMD
20,2,4,MEMORY
21,27,2,MEMORY
22,22,2,MEMORY
23,26,2,FMULT
24,10,2,SIMD
25,70,4,FMULT
26,31,4,FMULT
27,58,4,FMULT
28,41,1,MEMORY
29,77,4,FMULT
30,70,2,MEMORY
31,19,4,MEMORY
32,40,1,FMULT
33,36,2,MEMORY
34,80,2,MEMORY
35,48,2,MEMORY
36,43,4,FMULT
37,66,2,MEMORY
38,29,1,FMULT
39,43,4,FMULT
40,14,2,SIMD
41,37,2,MEMORY
42,49,1,FMULT
43,16,4,MEMORY
44,12,4,FMULT
45,14,1,FMULT
46,60,4,SIMD
47,11,4,MEMORY
48,80,2,SIMD
49,88,4,MEMORY
