id,workload,max_width,tasktype
0,3,2,SIMD
1,60,2,MEMORY
2,55,2,SIMD
3,26,4,FMULT
4,26,4,FMULT
5,40,2,FMULT
6,90,2,FMULT
7,68,4,SIMD
8,20,1,MEMORY
9,51,2,MEMORY
10,82,2,MEMORY
11,32,1,MEMORY
12,18,2,MEMORY
13,96,2,MEMORY
14,23,1,FMULT
15,41,2,SIMD
16,79,2,FMULT
17,58,2,MEMORY
18,2,2,SIMD
19,8,1,MEMORY
20,64,2,FMULT
21,85,4,SIMD
22,43,2,FMULT
23,62,4,SIMD
24,49,1,SIMD
25,64,2,FMULT
26,25,4,SIMD
27,28,4,SIMD
28,23,1,SIMD
29,8,4,FMULT
30,4,1,FMULT
31,22,1,MEMORY
32,84,4,MEMORY
33,27,2,MEMORY
34,71,2,FMULT
35,70,2,MEMORY
36,53,2,FMULT
37,3,1,MEMORY
38,92,4,SIMD
39,54,2,MEMORY
40,58,4,SIMD
41,78,2,MEMORY
42,40,4,MEMORY
43,90,4,SIMD
44,72,2,MEMORY
45,35,2,MEMORY
46,87,2,SIMD
47,25,2,FMULT
48,47,2,SIMD
49,28,1,FMULT
