id,workload,max_width,tasktype
0,30,2,SIMD
1,61,4,SIMD
2,24,4,MEMORY
3,68,4,SIMD
4,75,4,SIMD
5,49,4,MEMORY
6,45,4,MEMORY
7,15,2,SIMD
8,31,1,MEMORY
9,34,1,FMULT
10,70,4,MEMORY
11,73,2,FMULT
12,7,1,FMULT
13,91,2,MEMORY
14,1,4,MEMORY
15,60,2,MEMORY
16,65,2,MEMORY
17,12,2,MEMORY
18,37,4,FMULT
19,58,4,SIMD
20,15,1,FMULT
21,82,4,SIMD
22,71,2,SIMD
23,99,2,FMULT
24,26,1,MEMORY
25,28,4,FMULT
26,65,2,MEMORY
27,74,2,FMULT
28,49,1,SIMD
29,14,2,MEMORY
30,93,4,MEMORY
31,54,2,MEMORY
32,32,2,SIMD
33,70,2,SIMD
34,83,4,MEMORY
35,96,2,MEMORY
36,66,4,FMULT
37,78,2,MEMORY
38,95,2,MEMORY
39,1,2,FMULT
40,67,4,SIMD
41,98,4,FMULT
42,6,4,MEMORY
43,37,4,MEMORY
44,63,2,MEMORY
45,87,2,MEMORY
46,31,2,FMULT
47,13,2,SIMD
48,25,1,SIMD
49,21,4,MEMORY
