id,workload,max_width,tasktype
0,6,4,SIMD
1,100,4,MEMORY
2,98,4,MEMORY
3,34,4,MEMORY
4,99,4,MEMORY
5,18,2,SIMD
6,93,4,MEMORY
7,30,4,FMULT
8,60,4,FMULT
9,65,2,SIMD
10,4,2,FMULT
11,34,4,SIMD
12,3,1,FMULT
13,1,1,SIMD
14,78,4,FMULT
15,43,2,MEMORY
16,86,4,SIMD
17,87,4,MEMORY
18,21,4,SIMD
19,28,2,MEMORY
20,54,2,FMULT
21,7,4,FMULT
22,42,1,MEMORY
23,50,2,SIMD
24,58,2,MEMORY
25,18,2,MEMORY
26,90,4,SIMD
27,67,2,MEMORY
28,6,2,MEMORY
29,48,2,FMULT
30,32,4,FMULT
31,12,4,SIMD
32,11,4,MEMORY
33,93,4,SIMD
34,6,4,SIMD
35,97,2,MEMORY
36,14,2,MEMORY
37,1,2,FMULT
38,26,2,SIMD
39,31,2,SIMD
